 Car allowed wait time used(%),Car flexibility(param.),Request Flexibility (param.),CarWaitTime,carDis, Car delay allowance used(%)
4.6971741,1.1,1.6,810533,17255758,0.046971741
4.7004294,1.1,1.7,815104,17341054,0.047004294
4.6423094,1.1,1.8,817201,17603329,0.046423094
4.5660474,1.1,1.9,800747,17536984,0.045660474
4.5639933,1.1,2,808287,17710083,0.045639933
4.4900232,1.1,2.1,802246,17867302,0.044900232
4.4446426,1.1,2.2,808358,18187244,0.044446426
4.4287619,1.1,2.3,806165,18202943,0.044287619
4.4684346,1.1,2.4,824925,18461163,0.044684346
4.4352989,1.1,2.5,808974,18239447,0.044352989
4.4322729,1.1,2.6,814680,18380637,0.044322729
4.4033033,1.1,2.7,810444,18405364,0.044033033
4.3434863,1.1,2.8,804680,18526132,0.043434863
4.3550742,1.1,2.9,813477,18678832,0.043550742
4.3856267,1.1,3,811449,18502464,0.043856267
11.11677,1.2,1.1,1906856,17152968,0.1111677
10.9599187,1.2,1.2,1954544,17833563,0.109599187
10.6281361,1.2,1.3,1904745,17921722,0.106281361
10.6607789,1.2,1.4,1952482,18314628,0.106607789
10.5312055,1.2,1.5,1945166,18470497,0.105312055
10.348215,1.2,1.6,1934388,18692963,0.10348215
10.4346412,1.2,1.7,1959618,18779927,0.104346412
10.3669034,1.2,1.8,1966376,18967824,0.103669034
10.2834697,1.2,1.9,1960834,19067825,0.102834697
10.1853202,1.2,2,1961123,19254407,0.101853202
10.2221319,1.2,2.1,1975303,19323787,0.102221319
10.1908961,1.2,2.2,1984313,19471428,0.101908961
10.0936301,1.2,2.3,1976541,19582063,0.100936301
9.9616335,1.2,2.4,1950341,19578526,0.099616335
10.0140058,1.2,2.5,1982312,19795395,0.100140058
10.0516314,1.2,2.6,1992535,19823001,0.100516314
9.9802111,1.2,2.7,1974117,19780313,0.099802111
10.0105346,1.2,2.8,1981173,19790881,0.100105346
9.9153905,1.2,2.9,1972284,19891138,0.099153905
9.9498925,1.2,3,1963965,19738555,0.099498925
17.1449519,1.3,1.1,3119040,18192177,0.171449519
16.8971187,1.3,1.2,3147758,18628963,0.168971187
16.6870132,1.3,1.3,3130747,18761578,0.166870132
16.529055,1.3,1.4,3166360,19156328,0.16529055
16.3994718,1.3,1.5,3158882,19262096,0.163994718
16.5294476,1.3,1.6,3242631,19617298,0.165294476
16.2770565,1.3,1.7,3207261,19704183,0.162770565
16.1360931,1.3,1.8,3182896,19725320,0.161360931
16.1911068,1.3,1.9,3233382,19970111,0.161911068
15.9582469,1.3,2,3195739,20025627,0.159582469
16.1329794,1.3,2.1,3236543,20061657,0.161329794
15.9851158,1.3,2.2,3242598,20285108,0.159851158
16.0160378,1.3,2.3,3242312,20244158,0.160160378
15.9848005,1.3,2.4,3266474,20434875,0.159848005
15.7076613,1.3,2.5,3217795,20485513,0.157076613
16.0093051,1.3,2.6,3261301,20371284,0.160093051
16.0667077,1.3,2.7,3299560,20536628,0.160667077
15.6225721,1.3,2.8,3213330,20568508,0.156225721
15.7835416,1.3,2.9,3212011,20350382,0.157835416
15.6792922,1.3,3,3231070,20607244,0.156792922
23.0918674,1.4,1.1,4350920,18841785,0.230918674
22.912846,1.4,1.2,4396683,19188725,0.22912846
22.669849,1.4,1.3,4395990,19391351,0.22669849
22.3989616,1.4,1.4,4411624,19695663,0.223989616
22.3131995,1.4,1.5,4427236,19841332,0.223131995
22.3283349,1.4,1.6,4477058,20051016,0.223283349
22.0271695,1.4,1.7,4430266,20112734,0.220271695
22.3593452,1.4,1.8,4504748,20147048,0.223593452
22.0656132,1.4,1.9,4497218,20381115,0.220656132
21.9196899,1.4,2,4503977,20547631,0.219196899
21.7045017,1.4,2.1,4472931,20608310,0.217045017
21.9662279,1.4,2.2,4563260,20773981,0.219662279
21.8643007,1.4,2.3,4518920,20668029,0.218643007
21.6882758,1.4,2.4,4515897,20821835,0.216882758
21.5624492,1.4,2.5,4497564,20858317,0.215624492
21.7077652,1.4,2.6,4529381,20865257,0.217077652
21.4991365,1.4,2.7,4482057,20847614,0.214991365
21.658374,1.4,2.8,4516231,20852124,0.21658374
21.6464966,1.4,2.9,4537102,20959983,0.216464966
21.3333212,1.4,3,4494547,21068201,0.213333212
28.8297832,1.5,1.1,5534911,19198587,0.288297832
28.9441816,1.5,1.2,5676574,19612142,0.289441816
28.7371288,1.5,1.3,5701038,19838579,0.287371288
28.759625,1.5,1.4,5792684,20141723,0.28759625
28.2795406,1.5,1.5,5735116,20280089,0.282795406
28.4535693,1.5,1.6,5821703,20460361,0.284535693
28.4022676,1.5,1.7,5838369,20555996,0.284022676
28.0500006,1.5,1.8,5793692,20654873,0.280500006
27.7659474,1.5,1.9,5753169,20720233,0.277659474
27.6434657,1.5,2,5777439,20899836,0.276434657
27.8559965,1.5,2.1,5837911,20957466,0.278559965
27.7648468,1.5,2.2,5812825,20935916,0.277648468
27.6518103,1.5,2.3,5825549,21067514,0.276518103
27.6314633,1.5,2.4,5836993,21124444,0.276314633
27.6280207,1.5,2.5,5843120,21149253,0.276280207
27.5651094,1.5,2.6,5832206,21157928,0.275651094
27.6018195,1.5,2.7,5820309,21086686,0.276018195
27.2666439,1.5,2.8,5818271,21338420,0.272666439
27.4526744,1.5,2.9,5841385,21278018,0.274526744
27.5457422,1.5,3,5870821,21312989,0.275457422
5.5882528,1.1,1.1,739922,13240668,0.055882528
5.4391752,1.1,1.2,760115,13974821,0.054391752
5.3121928,1.1,1.3,757671,14262867,0.053121928
5.1563277,1.1,1.4,761593,14770066,0.051563277
5.1883543,1.1,1.5,773112,14900910,0.051883543
5.0070495,1.1,1.6,756576,15110216,0.050070495
4.9559769,1.1,1.7,759370,15322307,0.049559769
4.8154866,1.1,1.8,745627,15483939,0.048154866
4.8544042,1.1,1.9,750699,15464287,0.048544042
4.8544172,1.1,2,760358,15663219,0.048544172
4.804978,1.1,2.1,761130,15840447,0.04804978
4.7572497,1.1,2.2,759367,15962311,0.047572497
4.8509883,1.1,2.3,776405,16005089,0.048509883
4.7412215,1.1,2.4,761634,16064088,0.047412215
4.6656664,1.1,2.5,754582,16173081,0.046656664
4.7504941,1.1,2.6,762383,16048499,0.047504941
4.7359753,1.1,2.7,774482,16353168,0.047359753
4.7433109,1.1,2.8,772812,16292670,0.047433109
4.6216052,1.1,2.9,746686,16156421,0.046216052
4.6002184,1.1,3,753981,16390113,0.046002184
12.2196205,1.2,1.1,1837054,15033642,0.122196205
11.8028188,1.2,1.2,1822340,15439871,0.118028188
11.6810346,1.2,1.3,1838507,15739248,0.116810346
11.5756023,1.2,1.4,1865334,16114358,0.115756023
11.6169883,1.2,1.5,1885851,16233562,0.116169883
11.3245304,1.2,1.6,1872694,16536615,0.113245304
11.3825172,1.2,1.7,1901764,16707763,0.113825172
11.1287427,1.2,1.8,1868788,16792445,0.111287427
11.1067705,1.2,1.9,1890673,17022707,0.111067705
10.9899265,1.2,2,1875386,17064591,0.109899265
11.0113994,1.2,2.1,1888701,17152234,0.110113994
10.7983605,1.2,2.2,1876350,17376249,0.107983605
10.8515918,1.2,2.3,1876923,17296292,0.108515918
10.7002068,1.2,2.4,1859845,17381393,0.107002068
10.8468965,1.2,2.5,1881389,17344952,0.108468965
10.8071414,1.2,2.6,1871781,17319853,0.108071414
10.7526607,1.2,2.7,1876045,17447263,0.107526607
10.7511978,1.2,2.8,1887333,17554630,0.107511978
10.677738,1.2,2.9,1867540,17490034,0.10677738
10.719875,1.2,3,1891481,17644618,0.10719875
18.8248315,1.3,1.1,2993741,15903149,0.188248315
18.4510737,1.3,1.2,2997688,16246686,0.184510737
18.3721327,1.3,1.3,3044251,16569938,0.183721327
18.1888582,1.3,1.4,3075450,16908428,0.181888582
18.0635365,1.3,1.5,3067917,16984033,0.180635365
17.6541202,1.3,1.6,3057304,17317793,0.176541202
17.6718914,1.3,1.7,3089859,17484597,0.176718914
17.6851306,1.3,1.8,3111090,17591558,0.176851306
17.7410355,1.3,1.9,3137643,17685794,0.177410355
17.5729346,1.3,2,3117091,17738022,0.175729346
17.5553915,1.3,2.1,3141742,17896166,0.175553915
17.5076497,1.3,2.2,3146826,17974006,0.175076497
17.3011961,1.3,2.3,3129767,18089888,0.173011961
17.3633268,1.3,2.4,3130500,18029379,0.173633268
17.2338573,1.3,2.5,3141347,18227765,0.172338573
17.1399205,1.3,2.6,3112064,18156817,0.171399205
17.140227,1.3,2.7,3097926,18074008,0.17140227
17.2905884,1.3,2.8,3148081,18206905,0.172905884
17.2449975,1.3,2.9,3131695,18160020,0.172449975
16.9720481,1.3,3,3110787,18328884,0.169720481
25.3219067,1.4,1.1,4168352,16461446,0.253219067
25.4625802,1.4,1.2,4255821,16714021,0.254625802
24.6008101,1.4,1.3,4220560,17156183,0.246008101
24.5680947,1.4,1.4,4283849,17436635,0.245680947
24.4965431,1.4,1.5,4324728,17654442,0.244965431
24.4303507,1.4,1.6,4355697,17829040,0.244303507
24.1564829,1.4,1.7,4335077,17945812,0.241564829
24.2369708,1.4,1.8,4386541,18098553,0.242369708
24.0626499,1.4,1.9,4384563,18221447,0.240626499
23.9694806,1.4,2,4354903,18168533,0.239694806
23.8566422,1.4,2.1,4375625,18341328,0.238566422
23.6537393,1.4,2.2,4362466,18443029,0.236537393
23.8442026,1.4,2.3,4418666,18531406,0.238442026
23.9356198,1.4,2.4,4443104,18562728,0.239356198
23.534716,1.4,2.5,4337824,18431597,0.23534716
23.5897489,1.4,2.6,4393946,18626506,0.235897489
23.3400758,1.4,2.7,4363419,18694965,0.233400758
23.6483897,1.4,2.8,4406596,18633810,0.236483897
23.6849691,1.4,2.9,4464602,18849938,0.236849691
23.6264391,1.4,3,4397836,18614045,0.236264391
32.1153313,1.5,1.1,5438767,16935111,0.321153313
31.7442452,1.5,1.2,5465800,17218239,0.317442452
31.598517,1.5,1.3,5550301,17565068,0.31598517
31.3662475,1.5,1.4,5599181,17850975,0.313662475
31.1436143,1.5,1.5,5567742,17877636,0.311436143
31.0559273,1.5,1.6,5621398,18100886,0.310559273
30.9687149,1.5,1.7,5651216,18248145,0.309687149
30.1676049,1.5,1.8,5597422,18554413,0.301676049
30.6226838,1.5,1.9,5686904,18570887,0.306226838
30.5822387,1.5,2,5669151,18537397,0.305822387
30.5191316,1.5,2.1,5685948,18630766,0.305191316
30.0722634,1.5,2.2,5688780,18917033,0.300722634
30.0710225,1.5,2.3,5662185,18829373,0.300710225
30.1571236,1.5,2.4,5702466,18909184,0.301571236
30.1686249,1.5,2.5,5712157,18934098,0.301686249
30.1183153,1.5,2.6,5681113,18862652,0.301183153
30.2079637,1.5,2.7,5706816,18891760,0.302079637
30.1327648,1.5,2.8,5699532,18914733,0.301327648
30.0656837,1.5,2.9,5720901,19028009,0.300656837
30.0150146,1.5,3,5675525,18908953,0.300150146
5.5895799,1.1,1.1,743576,13302896,0.055895799
5.4377087,1.1,1.2,740910,13625408,0.054377087
5.2960175,1.1,1.3,740497,13982148,0.052960175
5.2179927,1.1,1.4,750601,14384861,0.052179927
5.1634755,1.1,1.5,738508,14302537,0.051634755
5.2286512,1.1,1.6,769686,14720546,0.052286512
5.1297122,1.1,1.7,753123,14681584,0.051297122
5.0128249,1.1,1.8,747789,14917517,0.050128249
5.0256661,1.1,1.9,749090,14905288,0.050256661
5.0103362,1.1,2,751659,15002167,0.050103362
4.9396019,1.1,2.1,741078,15002788,0.049396019
4.9937158,1.1,2.2,758567,15190432,0.049937158
4.9231204,1.1,2.3,752803,15291176,0.049231204
4.9092175,1.1,2.4,758304,15446535,0.049092175
4.8261152,1.1,2.5,748148,15502075,0.048261152
4.8868206,1.1,2.6,760974,15571965,0.048868206
4.8727699,1.1,2.7,757056,15536461,0.048727699
4.768357,1.1,2.8,744021,15603299,0.04768357
4.7238125,1.1,2.9,738396,15631357,0.047238125
4.7762193,1.1,3,747528,15651040,0.047762193
11.9776134,1.2,1.1,1763625,14724344,0.119776134
11.9094506,1.2,1.2,1798328,15100008,0.119094506
11.8548856,1.2,1.3,1804384,15220594,0.118548856
11.6633097,1.2,1.4,1823924,15638134,0.116633097
11.6834854,1.2,1.5,1822845,15601894,0.116834854
11.5799675,1.2,1.6,1828513,15790312,0.115799675
11.4520494,1.2,1.7,1820164,15893784,0.114520494
11.3768545,1.2,1.8,1820889,16005206,0.113768545
11.3375145,1.2,1.9,1823445,16083287,0.113375145
11.2524747,1.2,2,1807502,16063151,0.112524747
11.1352536,1.2,2.1,1808488,16241103,0.111352536
11.2390908,1.2,2.2,1833404,16312743,0.112390908
11.133949,1.2,2.3,1829236,16429355,0.11133949
11.1308207,1.2,2.4,1831955,16458400,0.111308207
11.0685107,1.2,2.5,1818433,16428886,0.110685107
11.2196966,1.2,2.6,1854310,16527274,0.112196966
11.0137253,1.2,2.7,1818359,16509936,0.110137253
11.174246,1.2,2.8,1856115,16610651,0.11174246
11.0367957,1.2,2.9,1837714,16650793,0.110367957
10.9802891,1.2,3,1835551,16716782,0.109802891
18.6692456,1.3,1.1,2844739,15237568,0.186692456
18.5543438,1.3,1.2,2921120,15743591,0.185543438
18.3739934,1.3,1.3,2917984,15881055,0.183739934
18.1082677,1.3,1.4,2935599,16211374,0.181082677
18.1004846,1.3,1.5,2948130,16287575,0.181004846
18.0466813,1.3,1.6,2952214,16358764,0.180466813
18.0549332,1.3,1.7,2992631,16575143,0.180549332
18.0195137,1.3,1.8,2981985,16548643,0.180195137
17.9174076,1.3,1.9,2979657,16629956,0.179174076
17.9036544,1.3,2,3013047,16829229,0.179036544
17.7051838,1.3,2.1,2996923,16926811,0.177051838
17.8402994,1.3,2.2,3035021,17012164,0.178402994
17.6030501,1.3,2.3,3002488,17056635,0.176030501
17.6288317,1.3,2.4,2996882,16999890,0.176288317
17.8143602,1.3,2.5,3045954,17098307,0.178143602
17.4688505,1.3,2.6,2985509,17090472,0.174688505
17.4117007,1.3,2.7,2979594,17112596,0.174117007
17.6466601,1.3,2.8,3011993,17068346,0.176466601
17.4288847,1.3,2.9,2985790,17131274,0.174288847
17.5996957,1.3,3,3023567,17179655,0.175996957
25.1811375,1.4,1.1,3975460,15787452,0.251811375
25.0392201,1.4,1.2,4028646,16089343,0.250392201
24.884343,1.4,1.3,4059356,16312892,0.24884343
24.6688141,1.4,1.4,4084364,16556791,0.246688141
24.7119065,1.4,1.5,4098936,16586887,0.247119065
24.5552873,1.4,1.6,4131542,16825468,0.245552873
24.6718475,1.4,1.7,4163939,16877289,0.246718475
24.237941,1.4,1.8,4144820,17100545,0.24237941
24.4195785,1.4,1.9,4190901,17162053,0.244195785
24.3656213,1.4,2,4210729,17281435,0.243656213
24.3847739,1.4,2.1,4186972,17170436,0.243847739
24.1796135,1.4,2.2,4203156,17383057,0.241796135
24.1436574,1.4,2.3,4165229,17251856,0.241436574
23.9103418,1.4,2.4,4152011,17364917,0.239103418
24.1012992,1.4,2.5,4174111,17319029,0.241012992
24.2899776,1.4,2.6,4238074,17447830,0.242899776
24.0102558,1.4,2.7,4157389,17315055,0.240102558
24.0027759,1.4,2.8,4190606,17458839,0.240027759
24.0497059,1.4,2.9,4198785,17458779,0.240497059
24.0135897,1.4,3,4208323,17524756,0.240135897
31.8541982,1.5,1.1,5130168,16105155,0.318541982
31.8447776,1.5,1.2,5207437,16352562,0.318447776
31.5143196,1.5,1.3,5232042,16602110,0.315143196
31.6864533,1.5,1.4,5341772,16858220,0.316864533
31.1593438,1.5,1.5,5256361,16869293,0.311593438
30.8653484,1.5,1.6,5293994,17151901,0.308653484
31.0804482,1.5,1.7,5343392,17192133,0.310804482
31.0104849,1.5,1.8,5320770,17157971,0.310104849
30.8187994,1.5,1.9,5369438,17422606,0.308187994
30.8675516,1.5,2,5402742,17502982,0.308675516
30.7730258,1.5,2.1,5359941,17417660,0.307730258
30.8356381,1.5,2.2,5388858,17476071,0.308356381
31.0160052,1.5,2.3,5454283,17585382,0.310160052
30.7454709,1.5,2.4,5368831,17462185,0.307454709
30.6717228,1.5,2.5,5401921,17612056,0.306717228
30.4978463,1.5,2.6,5432553,17812907,0.304978463
30.7719118,1.5,2.7,5429710,17645020,0.307719118
30.5557752,1.5,2.8,5372427,17582362,0.305557752
30.7162875,1.5,2.9,5436989,17700671,0.307162875
30.5216134,1.5,3,5409185,17722474,0.305216134
5.4936,1.1,1.1,703611,12807831,0.054936
5.3376539,1.1,1.2,696119,13041666,0.053376539
5.1705037,1.1,1.3,684898,13246253,0.051705037
5.1449652,1.1,1.4,697949,13565670,0.051449652
5.0486089,1.1,1.5,686246,13592774,0.050486089
4.9289055,1.1,1.6,684110,13879552,0.049289055
4.9324482,1.1,1.7,684325,13873942,0.049324482
4.8744027,1.1,1.8,686733,14088557,0.048744027
4.8229449,1.1,1.9,684953,14201966,0.048229449
4.8209701,1.1,2,689343,14298844,0.048209701
4.8608463,1.1,2.1,696015,14318803,0.048608463
4.7959642,1.1,2.2,699506,14585305,0.047959642
4.8433733,1.1,2.3,703875,14532743,0.048433733
4.818486,1.1,2.4,706921,14671019,0.04818486
4.7184307,1.1,2.5,690264,14629101,0.047184307
4.6966824,1.1,2.6,688353,14656154,0.046966824
4.7078333,1.1,2.7,690614,14669466,0.047078333
4.6957932,1.1,2.8,690537,14705439,0.046957932
4.7512697,1.1,2.9,702044,14775924,0.047512697
4.6271423,1.1,3,684749,14798529,0.046271423
11.8110048,1.2,1.1,1649783,13968185,0.118110048
11.618809,1.2,1.2,1656340,14255678,0.11618809
11.4164792,1.2,1.3,1632001,14295134,0.114164792
11.2093827,1.2,1.4,1649093,14711720,0.112093827
11.1186589,1.2,1.5,1650044,14840315,0.111186589
11.280933,1.2,1.6,1694210,15018350,0.11280933
11.0383186,1.2,1.7,1671031,15138456,0.110383186
10.8190553,1.2,1.8,1646335,15216994,0.108190553
11.0462633,1.2,1.9,1689824,15297698,0.110462633
10.8331842,1.2,2,1663972,15359953,0.108331842
10.9510127,1.2,2.1,1696569,15492348,0.109510127
10.7783535,1.2,2.2,1679013,15577639,0.107783535
10.9503399,1.2,2.3,1715929,15670098,0.109503399
10.7750684,1.2,2.4,1669870,15497535,0.107750684
10.8128564,1.2,2.5,1684636,15579935,0.108128564
10.8512397,1.2,2.6,1698642,15653898,0.108512397
10.8088519,1.2,2.7,1698169,15710910,0.108088519
10.7177419,1.2,2.8,1704768,15906037,0.107177419
10.6816087,1.2,2.9,1681655,15743462,0.106816087
10.699213,1.2,3,1699382,15883243,0.10699213
17.8058917,1.3,1.1,2595294,14575479,0.178058917
17.6758613,1.3,1.2,2634325,14903517,0.176758613
17.4910096,1.3,1.3,2650932,15155969,0.174910096
17.6395999,1.3,1.4,2712551,15377622,0.176395999
17.4957119,1.3,1.5,2702606,15447248,0.174957119
17.598187,1.3,1.6,2766243,15718909,0.17598187
17.2463316,1.3,1.7,2708639,15705595,0.172463316
17.351974,1.3,1.8,2736804,15772292,0.17351974
17.3120737,1.3,1.9,2762038,15954403,0.173120737
17.3626258,1.3,2,2776412,15990738,0.173626258
17.2086088,1.3,2.1,2760096,16039042,0.172086088
17.2766182,1.3,2.2,2792907,16165820,0.172766182
17.1595876,1.3,2.3,2768759,16135347,0.171595876
16.9275683,1.3,2.4,2760796,16309466,0.169275683
16.9109694,1.3,2.5,2759002,16314866,0.169109694
17.0714555,1.3,2.6,2766646,16206269,0.170714555
17.0155974,1.3,2.7,2769249,16274768,0.170155974
16.8367821,1.3,2.8,2750946,16338906,0.168367821
17.0753603,1.3,2.9,2786352,16317969,0.170753603
17.0428235,1.3,3,2790724,16374775,0.170428235
24.1579257,1.4,1.1,3622982,14997074,0.241579257
24.0130385,1.4,1.2,3671839,15291022,0.240130385
23.7882975,1.4,1.3,3676803,15456352,0.237882975
23.810236,1.4,1.4,3733115,15678614,0.23810236
23.7321669,1.4,1.5,3769681,15884268,0.237321669
23.5211061,1.4,1.6,3768641,16022380,0.235211061
23.6996229,1.4,1.7,3817590,16108231,0.236996229
23.6064369,1.4,1.8,3826907,16211286,0.236064369
23.5230817,1.4,1.9,3853786,16382998,0.235230817
23.3510692,1.4,2,3830338,16403266,0.233510692
23.435473,1.4,2.1,3855578,16451889,0.23435473
23.5278828,1.4,2.2,3853375,16377908,0.235278828
23.4873339,1.4,2.3,3890275,16563289,0.234873339
23.5890943,1.4,2.4,3887027,16478068,0.235890943
23.2252991,1.4,2.5,3855683,16601220,0.232252991
23.1912652,1.4,2.6,3847125,16588681,0.231912652
23.2800908,1.4,2.7,3888982,16705184,0.232800908
23.0570208,1.4,2.8,3856070,16724060,0.230570208
23.4195907,1.4,2.9,3913493,16710339,0.234195907
23.015282,1.4,3,3843069,16697901,0.23015282
30.4697038,1.5,1.1,4682365,15367281,0.304697038
30.1265393,1.5,1.2,4724922,15683587,0.301265393
30.3956728,1.5,1.3,4802409,15799647,0.303956728
30.1778552,1.5,1.4,4808853,15935039,0.301778552
30.1667103,1.5,1.5,4845231,16061516,0.301667103
29.998501,1.5,1.6,4912883,16377095,0.29998501
29.8419609,1.5,1.7,4900782,16422453,0.298419609
29.8245371,1.5,1.8,4907862,16455786,0.298245371
29.5084597,1.5,1.9,4935181,16724631,0.295084597
29.8459991,1.5,2,4953225,16595943,0.298459991
29.5217159,1.5,2.1,4911181,16635825,0.295217159
29.4655,1.5,2.2,4932789,16740897,0.294655
29.3336992,1.5,2.3,4935245,16824489,0.293336992
29.6045596,1.5,2.4,4979129,16818791,0.296045596
29.6234883,1.5,2.5,4997811,16871109,0.296234883
29.1970025,1.5,2.6,4943148,16930327,0.291970025
29.5239508,1.5,2.7,5014292,16983811,0.295239508
29.6503791,1.5,2.8,5018179,16924502,0.296503791
29.6497039,1.5,2.9,4991439,16834701,0.296497039
29.4502836,1.5,3,4971892,16882323,0.294502836
5.6391632,1.1,1.1,767142,13603827,0.056391632
5.5083274,1.1,1.2,769320,13966490,0.055083274
5.3257148,1.1,1.3,766398,14390519,0.053257148
5.1944421,1.1,1.4,762878,14686428,0.051944421
5.1568269,1.1,1.5,762953,14795009,0.051568269
5.161893,1.1,1.6,771148,14939248,0.05161893
5.0755128,1.1,1.7,772019,15210660,0.050755128
4.9825538,1.1,1.8,762898,15311385,0.049825538
4.9894446,1.1,1.9,758241,15196902,0.049894446
4.9146248,1.1,2,750187,15264380,0.049146248
4.9395464,1.1,2.1,770384,15596250,0.049395464
4.9608888,1.1,2.2,774729,15616738,0.049608888
4.8976809,1.1,2.3,762790,15574514,0.048976809
4.8697464,1.1,2.4,763157,15671391,0.048697464
4.9013433,1.1,2.5,776615,15844942,0.049013433
4.8974158,1.1,2.6,776575,15856832,0.048974158
4.8682484,1.1,2.7,769841,15813511,0.048682484
4.7372424,1.1,2.8,747226,15773438,0.047372424
4.7826771,1.1,2.9,767146,16040096,0.047826771
4.8169885,1.1,3,772211,16030991,0.048169885
11.8764044,1.2,1.1,1769182,14896613,0.118764044
11.8022617,1.2,1.2,1807692,15316488,0.118022617
11.6881842,1.2,1.3,1799606,15396797,0.116881842
11.3466718,1.2,1.4,1769138,15591691,0.113466718
11.3314045,1.2,1.5,1792984,15823140,0.113314045
11.3379709,1.2,1.6,1818023,16034818,0.113379709
11.3310048,1.2,1.7,1829124,16142646,0.113310048
11.1969301,1.2,1.8,1810161,16166583,0.111969301
11.0330645,1.2,1.9,1808388,16390623,0.110330645
11.1434608,1.2,2,1839271,16505384,0.111434608
11.2159665,1.2,2.1,1855777,16545850,0.112159665
10.9814189,1.2,2.2,1820571,16578650,0.109814189
11.0477413,1.2,2.3,1844607,16696689,0.110477413
10.923857,1.2,2.4,1824479,16701784,0.10923857
10.799362,1.2,2.5,1809321,16753962,0.10799362
11.0482797,1.2,2.6,1856362,16802272,0.110482797
10.8589065,1.2,2.7,1843067,16972860,0.108589065
10.7780109,1.2,2.8,1812577,16817361,0.107780109
10.7607333,1.2,2.9,1826987,16978276,0.107607333
10.8248343,1.2,3,1833733,16940056,0.108248343
18.3576507,1.3,1.1,2863276,15597181,0.183576507
18.3952144,1.3,1.2,2912277,15831710,0.183952144
18.0632316,1.3,1.3,2910757,16114265,0.180632316
17.8872944,1.3,1.4,2933290,16398735,0.178872944
18.0036668,1.3,1.5,2960768,16445361,0.180036668
17.9429548,1.3,1.6,2965367,16526637,0.179429548
17.8351395,1.3,1.7,2981748,16718389,0.178351395
17.7310222,1.3,1.8,2977156,16790662,0.177310222
17.5138713,1.3,1.9,2976980,16997841,0.175138713
17.5981917,1.3,2,2996691,17028403,0.175981917
17.6168805,1.3,2.1,3007010,17068913,0.176168805
17.5204019,1.3,2.2,3031289,17301481,0.175204019
17.403045,1.3,2.3,3006340,17274793,0.17403045
17.4474529,1.3,2.4,3011586,17260892,0.174474529
17.5693179,1.3,2.5,3052958,17376645,0.175693179
17.4168514,1.3,2.6,3027085,17380208,0.174168514
17.4691873,1.3,2.7,3033440,17364517,0.174691873
17.2828976,1.3,2.8,3009070,17410680,0.172828976
17.2677476,1.3,2.9,3000760,17377831,0.172677476
17.3397637,1.3,3,3020183,17417671,0.173397637
24.9106895,1.4,1.1,3983012,15989168,0.249106895
24.7303058,1.4,1.2,4007368,16204280,0.247303058
24.7380358,1.4,1.3,4068145,16444899,0.247380358
24.6747587,1.4,1.4,4125006,16717513,0.246747587
24.3560626,1.4,1.5,4112622,16885414,0.243560626
24.57009,1.4,1.6,4172546,16982217,0.2457009
24.2219683,1.4,1.7,4142924,17103994,0.242219683
24.2537278,1.4,1.8,4195047,17296504,0.242537278
24.1536836,1.4,1.9,4195940,17371843,0.241536836
23.9936121,1.4,2,4152895,17308336,0.239936121
23.9685916,1.4,2.1,4169145,17394201,0.239685916
23.9125255,1.4,2.2,4204734,17583814,0.239125255
23.9429227,1.4,2.3,4196364,17526532,0.239429227
23.9101936,1.4,2.4,4239471,17730810,0.239101936
23.8071433,1.4,2.5,4217524,17715372,0.238071433
23.5832382,1.4,2.6,4206529,17836944,0.235832382
23.42926,1.4,2.7,4148870,17708071,0.2342926
23.7625397,1.4,2.8,4197209,17663133,0.237625397
23.5938222,1.4,2.9,4212454,17854055,0.235938222
23.5897811,1.4,3,4203883,17820780,0.235897811
31.3398997,1.5,1.1,5123952,16349612,0.313398997
31.4763506,1.5,1.2,5207455,16544024,0.314763506
31.2650891,1.5,1.3,5233170,16738062,0.312650891
31.0007687,1.5,1.4,5260584,16969205,0.310007687
30.9123145,1.5,1.5,5272277,17055588,0.309123145
30.7283746,1.5,1.6,5320544,17314759,0.307283746
30.9724318,1.5,1.7,5388492,17397704,0.309724318
30.5036539,1.5,1.8,5327224,17464216,0.305036539
30.7156493,1.5,1.9,5391298,17552284,0.307156493
30.6442547,1.5,2,5404399,17635929,0.306442547
30.3451181,1.5,2.1,5331061,17568101,0.303451181
30.4253128,1.5,2.2,5444987,17896240,0.304253128
30.0253559,1.5,2.3,5397388,17976100,0.300253559
30.1060582,1.5,2.4,5407854,17962677,0.301060582
30.1828518,1.5,2.5,5415330,17941744,0.301828518
30.4013483,1.5,2.6,5449359,17924728,0.304013483
30.493876,1.5,2.7,5490813,18006281,0.30493876
30.3185748,1.5,2.8,5430081,17910080,0.303185748
29.9488621,1.5,2.9,5389723,17996420,0.299488621
29.7583909,1.5,3,5351763,17984047,0.297583909
5.6020094,1.1,1.1,868076,15495797,0.056020094
5.4795041,1.1,1.2,870259,15882076,0.054795041
5.4222839,1.1,1.3,882711,16279321,0.054222839
5.2301025,1.1,1.4,858573,16415988,0.052301025
5.2008656,1.1,1.5,860738,16549899,0.052008656
5.0508658,1.1,1.6,849360,16816127,0.050508658
5.1121265,1.1,1.7,867087,16961376,0.051121265
5.0400733,1.1,1.8,869218,17246138,0.050400733
5.1353028,1.1,1.9,882396,17182940,0.051353028
4.9808359,1.1,2,861805,17302417,0.049808359
4.9621323,1.1,2.1,862699,17385651,0.049621323
