day,reqWaitTime,reqDis,CarWaitTime,carDis,Rides,NumCar,NumReq,C:R ratio,carFlex,ReqFlex,NumFeasible,totalCPUtime,tranferTimes
11,354076,13973931,3242631,19617298,38048,25366,12682,2,1.3,1.6,10804,221.16372587280057,744
11,432084,14024432,3207261,19704183,38048,25366,12682,2,1.3,1.7,10817,210.77179738427367,780
11,471836,14019811,3182896,19725320,38048,25366,12682,2,1.3,1.8,10844,205.84528385524027,824
11,544643,14070373,3233382,19970111,38048,25366,12682,2,1.3,1.9,10898,203.49451556665008,873
11,587064,14111724,3195739,20025627,38048,25366,12682,2,1.3,2.0,10959,228.09814653344313,891
11,652669,14065203,3236543,20061657,38048,25366,12682,2,1.3,2.1,10968,216.18966144464548,926
11,755045,14110459,3242598,20285108,38048,25366,12682,2,1.3,2.2,11046,206.1419639379858,1033
11,758157,14182240,3242312,20244158,38048,25366,12682,2,1.3,2.3,11083,208.65356254006383,1023
11,826517,14124118,3266474,20434875,38048,25366,12682,2,1.3,2.4,11088,205.87430297710443,1129
11,860115,14139507,3217795,20485513,38048,25366,12682,2,1.3,2.5,11110,200.46753738789698,1092
11,845930,14207637,3261301,20371284,38048,25366,12682,2,1.3,2.6,11121,198.96035911877948,1111
11,865081,14204351,3299560,20536628,38048,25366,12682,2,1.3,2.7,11142,195.51812018917485,1123
11,882617,14231083,3213330,20568508,38048,25366,12682,2,1.3,2.8,11164,193.06215156873304,1127
11,894946,14119856,3212011,20350382,38048,25366,12682,2,1.3,2.9,11119,197.21912744381598,1088
11,940209,14149091,3231070,20607244,38048,25366,12682,2,1.3,3.0,11137,193.29130055122187,1143
11,14104,13854206,4350920,18841785,38048,25366,12682,2,1.4,1.1,10727,348.7301463563626,360
11,63771,14069025,4396683,19188725,38048,25366,12682,2,1.4,1.2,10836,322.8445485768317,497
11,114327,14214827,4395990,19391351,38048,25366,12682,2,1.4,1.3,10898,313.23581910094197,536
11,197153,14370978,4411624,19695663,38048,25366,12682,2,1.4,1.4,10995,302.4835014657283,637
11,272421,14479798,4427236,19841332,38048,25366,12682,2,1.4,1.5,11084,286.34800040805885,701
11,326059,14537435,4477058,20051016,38048,25366,12682,2,1.4,1.6,11116,281.4862449658315,813
11,369668,14533996,4430266,20112734,38048,25366,12682,2,1.4,1.7,11132,276.69572749269173,833
11,414454,14588755,4504748,20147048,38048,25366,12682,2,1.4,1.8,11204,277.0209634587236,853
11,482041,14697151,4497218,20381115,38048,25366,12682,2,1.4,1.9,11258,264.2583278636548,909
11,544465,14677704,4503977,20547631,38048,25366,12682,2,1.4,2.0,11271,255.79703521063038,967
11,571142,14738522,4472931,20608310,38048,25366,12682,2,1.4,2.1,11335,287.1641175727081,988
11,629305,14681008,4563260,20773981,38048,25366,12682,2,1.4,2.2,11362,271.03632731572685,1088
11,647239,14688276,4518920,20668029,38048,25366,12682,2,1.4,2.3,11387,269.99219199623474,1079
11,706642,14731528,4515897,20821835,38048,25366,12682,2,1.4,2.4,11411,266.4380181355957,1096
11,733493,14711704,4497564,20858317,38048,25366,12682,2,1.4,2.5,11399,261.98567971240686,1152
11,736623,14733808,4529381,20865257,38048,25366,12682,2,1.4,2.6,11418,253.17441243479766,1123
11,772903,14729462,4482057,20847614,38048,25366,12682,2,1.4,2.7,11435,253.89562637583344,1147
11,766230,14750037,4516231,20852124,38048,25366,12682,2,1.4,2.8,11456,253.84955694018026,1123
11,806646,14694842,4537102,20959983,38048,25366,12682,2,1.4,2.9,11444,250.90034377159418,1152
11,851909,14764488,4494547,21068201,38048,25366,12682,2,1.4,3.0,11479,244.0537237752137,1209
11,14502,14306343,5534911,19198587,38048,25366,12682,2,1.5,1.1,11014,420.22384066911684,417
11,57145,14557925,5676574,19612142,38048,25366,12682,2,1.5,1.2,11136,395.0333653493871,515
11,113335,14757618,5701038,19838579,38048,25366,12682,2,1.5,1.3,11213,383.2968924536402,604
11,172803,14871849,5792684,20141723,38048,25366,12682,2,1.5,1.4,11308,360.729482937478,707
11,241021,14903516,5735116,20280089,38048,25366,12682,2,1.5,1.5,11332,354.24760023944873,777
11,282064,15023139,5821703,20460361,38048,25366,12682,2,1.5,1.6,11424,350.712176302618,819
11,346632,15065012,5838369,20555996,38048,25366,12682,2,1.5,1.7,11442,339.5092044555563,883
11,369715,15039303,5793692,20654873,38048,25366,12682,2,1.5,1.8,11462,330.9253008963774,937
11,437684,15091494,5753169,20720233,38048,25366,12682,2,1.5,1.9,11498,324.783085770307,967
11,472245,15104080,5777439,20899836,38048,25366,12682,2,1.5,2.0,11521,325.14973825751986,986
11,520872,15072386,5837911,20957466,38048,25366,12682,2,1.5,2.1,11547,355.23135161007485,1022
11,551247,15058676,5812825,20935916,38048,25366,12682,2,1.5,2.2,11562,348.3781830792224,1083
11,578241,15177882,5825549,21067514,38048,25366,12682,2,1.5,2.3,11642,337.21788401461765,1104
11,623909,15136160,5836993,21124444,38048,25366,12682,2,1.5,2.4,11618,326.7459445795132,1095
11,637250,15140644,5843120,21149253,38048,25366,12682,2,1.5,2.5,11628,321.66380029938,1103
11,652032,15203100,5832206,21157928,38048,25366,12682,2,1.5,2.6,11684,319.9017001231325,1152
11,658004,15144785,5820309,21086686,38048,25366,12682,2,1.5,2.7,11643,322.53167408042736,1139
11,739854,15126788,5818271,21338420,38048,25366,12682,2,1.5,2.8,11656,310.36126269009856,1211
11,702166,15150685,5841385,21278018,38048,25366,12682,2,1.5,2.9,11659,304.18222396735246,1198
11,728598,15112382,5870821,21312989,38048,25366,12682,2,1.5,3.0,11657,310.3659223414834,1223
12,24206,9340760,739922,13240668,29007,19338,9669,2,1.1,1.1,5951,138.78852497091992,151
12,99660,9717880,760115,13974821,29007,19338,9669,2,1.1,1.2,6207,133.37134133157372,259
12,194669,9993648,757671,14262867,29007,19338,9669,2,1.1,1.3,6345,114.80464720423976,306
12,293366,10272078,761593,14770066,29007,19338,9669,2,1.1,1.4,6536,107.63885472346072,388
12,391487,10287649,773112,14900910,29007,19338,9669,2,1.1,1.5,6586,115.01773554739225,434
12,474971,10316092,756576,15110216,29007,19338,9669,2,1.1,1.6,6629,110.70448025879273,505
12,543331,10457659,759370,15322307,29007,19338,9669,2,1.1,1.7,6769,110.55433105371128,524
12,615014,10631760,745627,15483939,29007,19338,9669,2,1.1,1.8,6821,106.3218479744221,564
12,683466,10504520,750699,15464287,29007,19338,9669,2,1.1,1.9,6822,102.9771569614245,591
12,743597,10610916,760358,15663219,29007,19338,9669,2,1.1,2.0,6880,94.35274539277589,618
12,829772,10588140,761130,15840447,29007,19338,9669,2,1.1,2.1,6913,94.65016781160193,662
12,877661,10637483,759367,15962311,29007,19338,9669,2,1.1,2.2,6960,94.30537927477371,697
12,926307,10670282,776405,16005089,29007,19338,9669,2,1.1,2.3,7013,92.92018859316636,668
12,917971,10779646,761634,16064088,29007,19338,9669,2,1.1,2.4,7015,87.94595638503188,717
12,1008434,10724107,754582,16173081,29007,19338,9669,2,1.1,2.5,7046,89.85783459824984,718
12,1013413,10639220,762383,16048499,29007,19338,9669,2,1.1,2.6,7006,89.99252402646493,721
12,1038929,10804224,774482,16353168,29007,19338,9669,2,1.1,2.7,7105,91.01889300156427,743
12,1105320,10716453,772812,16292670,29007,19338,9669,2,1.1,2.8,7096,89.08849840848734,785
12,1135991,10716801,746686,16156421,29007,19338,9669,2,1.1,2.9,7086,87.63941612723147,744
12,1139079,10679302,753981,16390113,29007,19338,9669,2,1.1,3.0,7089,88.1685350184539,838
12,16955,10959393,1837054,15033642,29007,19338,9669,2,1.2,1.1,6970,148.28096526800982,226
12,76130,11317157,1822340,15439871,29007,19338,9669,2,1.2,1.2,7161,140.78709226845194,314
12,143693,11429409,1838507,15739248,29007,19338,9669,2,1.2,1.3,7208,139.34704762562478,386
12,236095,11701230,1865334,16114358,29007,19338,9669,2,1.2,1.4,7369,131.41843797577985,479
12,308637,11723348,1885851,16233562,29007,19338,9669,2,1.2,1.5,7405,133.73069396564506,508
12,392849,11815800,1872694,16536615,29007,19338,9669,2,1.2,1.6,7481,124.3209686556911,617
12,439079,11957614,1901764,16707763,29007,19338,9669,2,1.2,1.7,7565,133.02354687848947,591
12,503066,11834780,1868788,16792445,29007,19338,9669,2,1.2,1.8,7559,123.622473281981,674
12,580290,11970643,1890673,17022707,29007,19338,9669,2,1.2,1.9,7596,116.59306727285184,745
12,612315,11953212,1875386,17064591,29007,19338,9669,2,1.2,2.0,7653,122.34637394108358,703
12,662259,12003072,1888701,17152234,29007,19338,9669,2,1.2,2.1,7728,117.46744948812193,755
12,768134,12014550,1876350,17376249,29007,19338,9669,2,1.2,2.2,7735,115.63720804595687,836
12,763088,12025034,1876923,17296292,29007,19338,9669,2,1.2,2.3,7758,114.58785872897442,817
12,791658,12084277,1859845,17381393,29007,19338,9669,2,1.2,2.4,7798,120.22779423487191,833
12,848129,11990647,1881389,17344952,29007,19338,9669,2,1.2,2.5,7735,114.18923124898538,856
12,854728,11959544,1871781,17319853,29007,19338,9669,2,1.2,2.6,7730,118.35164183334928,802
12,855882,12098013,1876045,17447263,29007,19338,9669,2,1.2,2.7,7825,113.51373161559513,850
12,935363,12010633,1887333,17554630,29007,19338,9669,2,1.2,2.8,7784,112.42896156982988,906
12,906035,12071899,1867540,17490034,29007,19338,9669,2,1.2,2.9,7832,118.74942079171797,846
12,942623,12074294,1891481,17644618,29007,19338,9669,2,1.2,3.0,7858,109.6801371493948,889
12,13397,11829058,2993741,15903149,29007,19338,9669,2,1.3,1.1,7523,189.58273583930804,284
12,68899,12091685,2997688,16246686,29007,19338,9669,2,1.3,1.2,7602,185.6445986861354,372
12,138912,12265805,3044251,16569938,29007,19338,9669,2,1.3,1.3,7708,175.57851600765116,472
12,237212,12467690,3075450,16908428,29007,19338,9669,2,1.3,1.4,7824,175.91534512216367,573
12,272526,12598966,3067917,16984033,29007,19338,9669,2,1.3,1.5,7930,165.43285578714585,561
12,348826,12597775,3057304,17317793,29007,19338,9669,2,1.3,1.6,7958,158.74997674188762,647
12,414805,12626826,3089859,17484597,29007,19338,9669,2,1.3,1.7,7966,151.480220301215,716
12,476094,12670990,3111090,17591558,29007,19338,9669,2,1.3,1.8,8011,155.13903629755623,740
12,551307,12798690,3137643,17685794,29007,19338,9669,2,1.3,1.9,8102,152.90667287744145,785
12,585181,12725887,3117091,17738022,29007,19338,9669,2,1.3,2.0,8107,145.39835896866498,818
12,577038,12703511,3141742,17896166,29007,19338,9669,2,1.3,2.1,8103,150.9677067714465,838
12,639431,12820623,3146826,17974006,29007,19338,9669,2,1.3,2.2,8218,149.0389155475168,876
12,653551,12850092,3129767,18089888,29007,19338,9669,2,1.3,2.3,8215,150.5952410283271,906
12,718608,12795621,3130500,18029379,29007,19338,9669,2,1.3,2.4,8208,148.802985128229,915
12,766152,12810529,3141347,18227765,29007,19338,9669,2,1.3,2.5,8224,149.60801119984808,954
12,795863,12838956,3112064,18156817,29007,19338,9669,2,1.3,2.6,8239,155.40852775555686,926
12,796486,12798516,3097926,18074008,29007,19338,9669,2,1.3,2.7,8234,147.63205147197186,921
12,800217,12778640,3148081,18206905,29007,19338,9669,2,1.3,2.8,8241,147.58788535552412,958
12,820901,12811098,3131695,18160020,29007,19338,9669,2,1.3,2.9,8285,148.54493796643692,946
12,860029,12831346,3110787,18328884,29007,19338,9669,2,1.3,3.0,8269,147.28674708533617,1014
12,12653,12425452,4168352,16461446,29007,19338,9669,2,1.4,1.1,7863,228.292696682287,344
12,61816,12570519,4255821,16714021,29007,19338,9669,2,1.4,1.2,7924,224.93925033663618,420
12,125732,12893081,4220560,17156183,29007,19338,9669,2,1.4,1.3,8074,212.28266102815542,568
12,204457,13041941,4283849,17436635,29007,19338,9669,2,1.4,1.4,8157,212.52493113990204,632
12,276709,13088057,4324728,17654442,29007,19338,9669,2,1.4,1.5,8181,204.96904323322087,691
12,324828,13164570,4355697,17829040,29007,19338,9669,2,1.4,1.6,8287,204.63915691912734,735
12,358637,13225968,4335077,17945812,29007,19338,9669,2,1.4,1.7,8328,193.5891663185339,788
12,437845,13210053,4386541,18098553,29007,19338,9669,2,1.4,1.8,8332,198.20584174323994,834
12,477882,13245527,4384563,18221447,29007,19338,9669,2,1.4,1.9,8378,192.93134224251116,870
12,518839,13256067,4354903,18168533,29007,19338,9669,2,1.4,2.0,8387,191.10365406487836,830
12,546336,13295372,4375625,18341328,29007,19338,9669,2,1.4,2.1,8428,186.26761091575645,912
12,601173,13278141,4362466,18443029,29007,19338,9669,2,1.4,2.2,8460,196.20620200398298,976
12,653246,13346532,4418666,18531406,29007,19338,9669,2,1.4,2.3,8496,184.3388241831817,1013
12,629641,13296388,4443104,18562728,29007,19338,9669,2,1.4,2.4,8486,196.38211803850027,1015
12,659837,13291271,4337824,18431597,29007,19338,9669,2,1.4,2.5,8483,189.0664204831064,982
12,712702,13341302,4393946,18626506,29007,19338,9669,2,1.4,2.6,8515,180.21397471957607,1024
12,744195,13337048,4363419,18694965,29007,19338,9669,2,1.4,2.7,8528,176.36189178315544,1052
12,736537,13327453,4406596,18633810,29007,19338,9669,2,1.4,2.8,8536,181.08512356982828,1013
12,764953,13414640,4464602,18849938,29007,19338,9669,2,1.4,2.9,8575,180.87862354057324,1083
12,728959,13326653,4397836,18614045,29007,19338,9669,2,1.4,3.0,8537,186.7740449237681,1066
12,11834,12869711,5438767,16935111,29007,19338,9669,2,1.5,1.1,8128,277.087200122156,399
12,55902,13099667,5465800,17218239,29007,19338,9669,2,1.5,1.2,8236,262.1572126271203,497
12,114020,13257150,5550301,17565068,29007,19338,9669,2,1.5,1.3,8309,265.3996527637155,592
12,182797,13357475,5599181,17850975,29007,19338,9669,2,1.5,1.4,8379,239.81058910185675,655
12,240711,13425808,5567742,17877636,29007,19338,9669,2,1.5,1.5,8403,228.21468561698748,719
12,284368,13538598,5621398,18100886,29007,19338,9669,2,1.5,1.6,8488,225.77603967174946,766
12,339870,13585731,5651216,18248145,29007,19338,9669,2,1.5,1.7,8546,215.85667457761338,833
12,421680,13592199,5597422,18554413,29007,19338,9669,2,1.5,1.8,8570,209.05643968614822,919
12,439005,13645559,5686904,18570887,29007,19338,9669,2,1.5,1.9,8607,217.57883392256736,944
12,438066,13602296,5669151,18537397,29007,19338,9669,2,1.5,2.0,8600,214.7614133389543,905
12,478777,13657466,5685948,18630766,29007,19338,9669,2,1.5,2.1,8638,218.54153618022974,936
12,547972,13716116,5688780,18917033,29007,19338,9669,2,1.5,2.2,8691,221.92971705883065,1028
12,590038,13686658,5662185,18829373,29007,19338,9669,2,1.5,2.3,8686,217.9760235675094,1049
12,604820,13692512,5702466,18909184,29007,19338,9669,2,1.5,2.4,8712,205.76327719942856,1057
12,627209,13670923,5712157,18934098,29007,19338,9669,2,1.5,2.5,8701,204.50292764032565,1088
12,613680,13660891,5681113,18862652,29007,19338,9669,2,1.5,2.6,8686,216.0069184193344,1058
12,638822,13699949,5706816,18891760,29007,19338,9669,2,1.5,2.7,8725,207.09157425944431,1101
12,637327,13670042,5699532,18914733,29007,19338,9669,2,1.5,2.8,8701,212.4351347656957,1083
12,673920,13724093,5720901,19028009,29007,19338,9669,2,1.5,2.9,8751,207.9771851917867,1137
12,660730,13668131,5675525,18908953,29007,19338,9669,2,1.5,3.0,8744,214.18703792446104,1070
13,21414,9203577,743576,13302896,26633,17756,8877,2,1.1,1.1,5692,115.74039341893643,130
13,74258,9464128,740910,13625408,26633,17756,8877,2,1.1,1.2,5849,126.48774118708496,178
13,148632,9747906,740497,13982148,26633,17756,8877,2,1.1,1.3,5985,116.59368674181906,246
13,237021,9966164,750601,14384861,26633,17756,8877,2,1.1,1.4,6110,115.04098664629078,318
13,274040,9931693,738508,14302537,26633,17756,8877,2,1.1,1.5,6128,117.89729647188165,305
13,326886,10078842,769686,14720546,26633,17756,8877,2,1.1,1.6,6234,111.7927772035448,345
13,380890,10044909,753123,14681584,26633,17756,8877,2,1.1,1.7,6236,112.05318290278933,375
13,438881,10176291,747789,14917517,26633,17756,8877,2,1.1,1.8,6349,112.05150254108275,409
13,480993,10123033,749090,14905288,26633,17756,8877,2,1.1,1.9,6316,108.87307109682524,419
13,522556,10120478,751659,15002167,26633,17756,8877,2,1.1,2.0,6352,104.41008524993981,414
13,592743,10196765,741078,15002788,26633,17756,8877,2,1.1,2.1,6385,108.78356633193948,451
13,659031,10200512,758567,15190432,26633,17756,8877,2,1.1,2.2,6450,107.25596708057014,531
13,684738,10280473,752803,15291176,26633,17756,8877,2,1.1,2.3,6463,105.31733685448376,535
13,717859,10370948,758304,15446535,26633,17756,8877,2,1.1,2.4,6537,100.6612601878926,534
13,792084,10262217,748148,15502075,26633,17756,8877,2,1.1,2.5,6507,103.24637958722042,595
13,808184,10325083,760974,15571965,26633,17756,8877,2,1.1,2.6,6557,99.40688845646218,588
13,816389,10259041,757056,15536461,26633,17756,8877,2,1.1,2.7,6549,100.53478714455059,616
13,867734,10280453,744021,15603299,26633,17756,8877,2,1.1,2.8,6549,96.20424254438512,598
13,838983,10320685,738396,15631357,26633,17756,8877,2,1.1,2.9,6576,94.9488808175347,610
13,945478,10287237,747528,15651040,26633,17756,8877,2,1.1,3.0,6610,95.72702719699146,621
13,14256,10644604,1763625,14724344,26633,17756,8877,2,1.2,1.1,6597,157.76348604160285,163
13,65319,10939104,1798328,15100008,26633,17756,8877,2,1.2,1.2,6703,151.34501662718912,254
13,112685,10993365,1804384,15220594,26633,17756,8877,2,1.2,1.3,6729,145.59012327144274,295
13,193817,11204421,1823924,15638134,26633,17756,8877,2,1.2,1.4,6879,147.7926594691362,373
13,234331,11224521,1822845,15601894,26633,17756,8877,2,1.2,1.5,6887,136.27880594871613,399
13,267356,11260250,1828513,15790312,26633,17756,8877,2,1.2,1.6,6903,141.3507086198956,439
13,336166,11376521,1820164,15893784,26633,17756,8877,2,1.2,1.7,7013,137.11273212443803,438
13,341830,11376998,1820889,16005206,26633,17756,8877,2,1.2,1.8,7006,138.03838333675003,472
13,395059,11343035,1823445,16083287,26633,17756,8877,2,1.2,1.9,7009,135.80411691826885,470
13,447228,11335154,1807502,16063151,26633,17756,8877,2,1.2,2.0,7064,136.19139056829863,531
13,461429,11407441,1808488,16241103,26633,17756,8877,2,1.2,2.1,7118,136.06695173148182,552
13,528865,11490889,1833404,16312743,26633,17756,8877,2,1.2,2.2,7140,132.79294722869872,599
13,586234,11467409,1829236,16429355,26633,17756,8877,2,1.2,2.3,7169,127.03130708272238,623
13,576313,11483656,1831955,16458400,26633,17756,8877,2,1.2,2.4,7176,134.62301222961014,643
13,634725,11461923,1818433,16428886,26633,17756,8877,2,1.2,2.5,7196,137.3250893595341,660
13,629324,11477283,1854310,16527274,26633,17756,8877,2,1.2,2.6,7205,129.98821340789436,664
13,672063,11450476,1818359,16509936,26633,17756,8877,2,1.2,2.7,7220,139.41101846342917,669
13,660445,11520837,1856115,16610651,26633,17756,8877,2,1.2,2.8,7234,135.97639537715168,687
13,680356,11543797,1837714,16650793,26633,17756,8877,2,1.2,2.9,7280,128.48639830920365,682
13,716939,11484111,1835551,16716782,26633,17756,8877,2,1.2,3.0,7259,128.94531766789441,691
13,9113,11280257,2844739,15237568,26633,17756,8877,2,1.3,1.1,6991,208.82110692138576,195
13,50247,11639620,2921120,15743591,26633,17756,8877,2,1.3,1.2,7123,191.7557393109928,270
13,106681,11801031,2917984,15881055,26633,17756,8877,2,1.3,1.3,7216,182.75304425208014,352
13,156737,11887005,2935599,16211374,26633,17756,8877,2,1.3,1.4,7266,178.85171722196446,426
13,207541,11904685,2948130,16287575,26633,17756,8877,2,1.3,1.5,7299,185.4205186985837,445
13,239871,11973122,2952214,16358764,26633,17756,8877,2,1.3,1.6,7378,180.2319030690187,513
13,275246,12066310,2992631,16575143,26633,17756,8877,2,1.3,1.7,7426,178.71239893929578,516
13,327580,12008273,2981985,16548643,26633,17756,8877,2,1.3,1.8,7387,174.2885018731431,555
13,348038,12072410,2979657,16629956,26633,17756,8877,2,1.3,1.9,7449,169.3913298725338,556
13,408400,12137050,3013047,16829229,26633,17756,8877,2,1.3,2.0,7513,172.46388633849165,632
13,414046,12084230,2996923,16926811,26633,17756,8877,2,1.3,2.1,7491,171.12280980344076,604
13,500609,12121407,3035021,17012164,26633,17756,8877,2,1.3,2.2,7563,175.58696721976048,696
13,499507,12089818,3002488,17056635,26633,17756,8877,2,1.3,2.3,7562,168.3298179832709,678
13,509278,12137170,2996882,16999890,26633,17756,8877,2,1.3,2.4,7585,178.45260950104785,707
13,530514,12187166,3045954,17098307,26633,17756,8877,2,1.3,2.5,7623,169.5887932257101,729
13,569651,12155653,2985509,17090472,26633,17756,8877,2,1.3,2.6,7591,164.35587160989962,715
13,579559,12159020,2979594,17112596,26633,17756,8877,2,1.3,2.7,7588,166.6172143721651,756
13,598344,12141345,3011993,17068346,26633,17756,8877,2,1.3,2.8,7623,176.68210302503576,737
13,608822,12151286,2985790,17131274,26633,17756,8877,2,1.3,2.9,7602,182.79497116950915,762
13,632789,12171169,3023567,17179655,26633,17756,8877,2,1.3,3.0,7634,187.27284159487135,740
13,8596,11879683,3975460,15787452,26633,17756,8877,2,1.4,1.1,7333,280.5430301560664,222
13,42898,12064194,4028646,16089343,26633,17756,8877,2,1.4,1.2,7426,273.5249093253278,308
13,82488,12204239,4059356,16312892,26633,17756,8877,2,1.4,1.3,7472,251.72277817244685,368
13,141605,12308596,4084364,16556791,26633,17756,8877,2,1.4,1.4,7535,244.58957726604967,444
13,181307,12366093,4098936,16586887,26633,17756,8877,2,1.4,1.5,7590,243.64944472357456,460
13,226834,12435180,4131542,16825468,26633,17756,8877,2,1.4,1.6,7632,258.03319564504733,519
13,253944,12466714,4163939,16877289,26633,17756,8877,2,1.4,1.7,7654,255.2190058597697,557
13,309690,12546492,4144820,17100545,26633,17756,8877,2,1.4,1.8,7725,248.26597322071643,607
13,343298,12528254,4190901,17162053,26633,17756,8877,2,1.4,1.9,7717,248.0956731487987,673
13,395807,12558708,4210729,17281435,26633,17756,8877,2,1.4,2.0,7740,241.63890733500284,711
13,419043,12524850,4186972,17170436,26633,17756,8877,2,1.4,2.1,7753,212.51010302240434,692
13,459302,12614675,4203156,17383057,26633,17756,8877,2,1.4,2.2,7833,226.00844704166138,767
13,469374,12528720,4165229,17251856,26633,17756,8877,2,1.4,2.3,7814,242.7404364064298,724
13,466457,12566061,4152011,17364917,26633,17756,8877,2,1.4,2.4,7794,210.19295512045255,742
13,480342,12611579,4174111,17319029,26633,17756,8877,2,1.4,2.5,7850,213.6140862302941,739
13,470168,12621191,4238074,17447830,26633,17756,8877,2,1.4,2.6,7868,227.5236517807889,736
13,503553,12591986,4157389,17315055,26633,17756,8877,2,1.4,2.7,7863,262.2284172327609,733
13,529025,12584055,4190606,17458839,26633,17756,8877,2,1.4,2.8,7847,243.26344273330824,757
13,562599,12559958,4198785,17458779,26633,17756,8877,2,1.4,2.9,7844,238.61632767503988,791
13,561546,12604070,4208323,17524756,26633,17756,8877,2,1.4,3.0,7858,239.61808502926078,792
13,10111,12223905,5130168,16105155,26633,17756,8877,2,1.5,1.1,7536,344.6209818727546,277
13,45219,12455184,5207437,16352562,26633,17756,8877,2,1.5,1.2,7640,332.50995577421355,357
13,85662,12577168,5232042,16602110,26633,17756,8877,2,1.5,1.3,7696,317.222295044317,419
13,128300,12713311,5341772,16858220,26633,17756,8877,2,1.5,1.4,7768,305.73204005149705,473
13,163766,12710402,5256361,16869293,26633,17756,8877,2,1.5,1.5,7757,273.92404752234165,518
13,217739,12777192,5293994,17151901,26633,17756,8877,2,1.5,1.6,7837,311.1254368523207,594
13,249932,12790422,5343392,17192133,26633,17756,8877,2,1.5,1.7,7838,271.47413275948156,596
13,282054,12801147,5320770,17157971,26633,17756,8877,2,1.5,1.8,7873,268.0311649673581,644
13,320712,12834541,5369438,17422606,26633,17756,8877,2,1.5,1.9,7889,324.71788497702744,711
13,350742,12861424,5402742,17502982,26633,17756,8877,2,1.5,2.0,7919,310.1254313987048,707
13,362669,12896139,5359941,17417660,26633,17756,8877,2,1.5,2.1,7966,307.1845318181255,714
13,414759,12860761,5388858,17476071,26633,17756,8877,2,1.5,2.2,7958,275.27375042747303,722
13,432649,12926259,5454283,17585382,26633,17756,8877,2,1.5,2.3,8016,272.1311067096972,787
13,441319,12861129,5368831,17462185,26633,17756,8877,2,1.5,2.4,7980,261.8873958756417,767
13,488393,12913810,5401921,17612056,26633,17756,8877,2,1.5,2.5,8002,214.20232831789212,810
13,507425,12952249,5432553,17812907,26633,17756,8877,2,1.5,2.6,8041,197.43683437562368,825
13,466590,12886115,5429710,17645020,26633,17756,8877,2,1.5,2.7,8018,196.41705082728095,799
13,486731,12870840,5372427,17582362,26633,17756,8877,2,1.5,2.8,8011,196.9634003232777,779
13,491742,12923581,5436989,17700671,26633,17756,8877,2,1.5,2.9,8037,191.02077578944227,807
13,515193,12957453,5409185,17722474,26633,17756,8877,2,1.5,3.0,8068,186.80036160819282,805
14,17657,8607524,703611,12807831,28143,18762,9381,2,1.1,1.1,6211,115.79135284176664,137
14,75127,8835181,696119,13041666,28143,18762,9381,2,1.1,1.2,6350,107.06642144545549,187
14,125103,8998546,684898,13246253,28143,18762,9381,2,1.1,1.3,6448,103.26509422281379,214
14,196913,9105558,697949,13565670,28143,18762,9381,2,1.1,1.4,6518,103.82907051424263,273
14,240569,9206081,686246,13592774,28143,18762,9381,2,1.1,1.5,6551,97.36797772088175,292
14,324660,9191331,684110,13879552,28143,18762,9381,2,1.1,1.6,6657,104.80356000598476,367
14,363502,9286765,684325,13873942,28143,18762,9381,2,1.1,1.7,6706,96.19751532307782,382
14,420939,9357926,686733,14088557,28143,18762,9381,2,1.1,1.8,6755,92.63197191317158,387
14,480011,9372588,684953,14201966,28143,18762,9381,2,1.1,1.9,6804,95.81732466372705,436
14,528725,9441062,689343,14298844,28143,18762,9381,2,1.1,2.0,6846,96.88444802455706,442
14,548858,9488603,696015,14318803,28143,18762,9381,2,1.1,2.1,6927,92.92569035021734,445
14,634741,9438898,699506,14585305,28143,18762,9381,2,1.1,2.2,6920,92.29729666417552,566
14,662434,9505485,703875,14532743,28143,18762,9381,2,1.1,2.3,6959,92.86839155546113,582
14,724505,9616147,706921,14671019,28143,18762,9381,2,1.1,2.4,7025,90.75815655517363,562
14,753194,9571588,690264,14629101,28143,18762,9381,2,1.1,2.5,6995,88.43597975865487,580
14,789106,9513389,688353,14656154,28143,18762,9381,2,1.1,2.6,7002,85.78573944552045,612
14,784969,9503754,690614,14669466,28143,18762,9381,2,1.1,2.7,7023,87.70526462017006,577
14,850056,9512222,690537,14705439,28143,18762,9381,2,1.1,2.8,7070,89.29497213189097,608
14,863193,9577887,702044,14775924,28143,18762,9381,2,1.1,2.9,7056,87.14278294587348,613
14,876839,9534751,684749,14798529,28143,18762,9381,2,1.1,3.0,7066,85.43438761776633,589
14,12620,9876510,1649783,13968185,28143,18762,9381,2,1.2,1.1,7069,140.84395124304865,158
14,53810,10040654,1656340,14255678,28143,18762,9381,2,1.2,1.2,7125,140.76442342546216,238
14,105761,10152750,1632001,14295134,28143,18762,9381,2,1.2,1.3,7212,134.16611713267412,264
14,161125,10371428,1649093,14711720,28143,18762,9381,2,1.2,1.4,7318,133.48131776528317,316
14,207194,10475150,1650044,14840315,28143,18762,9381,2,1.2,1.5,7431,127.71577730671197,359
14,266905,10489174,1694210,15018350,28143,18762,9381,2,1.2,1.6,7450,120.84023025892384,408
14,301430,10509619,1671031,15138456,28143,18762,9381,2,1.2,1.7,7485,125.54668762134679,444
14,374951,10581143,1646335,15216994,28143,18762,9381,2,1.2,1.8,7538,118.90453697662451,475
14,388684,10589842,1689824,15297698,28143,18762,9381,2,1.2,1.9,7560,115.90494214987848,489
